Source,Target,Type,Kind,Id,Label,Weight
3,17,Undirected,rank-8,138,rank-8,12.0
3,20,Undirected,rank-8,139,rank-8,4.0
3,26,Undirected,rank-8,140,rank-8,2.0
3,28,Undirected,rank-8,141,rank-8,1.0
3,36,Undirected,rank-8,142,rank-8,8.0
3,38,Undirected,rank-8,143,rank-8,5.0
3,39,Undirected,rank-8,144,rank-8,10.0
3,46,Undirected,rank-8,145,rank-8,4.0
3,52,Undirected,rank-8,146,rank-8,5.0
3,56,Undirected,rank-8,147,rank-8,4.0
3,57,Undirected,rank-8,148,rank-8,2.0
3,58,Undirected,rank-8,149,rank-8,6.0
3,60,Undirected,rank-8,150,rank-8,2.0
3,70,Undirected,rank-8,151,rank-8,6.0
3,75,Undirected,rank-8,152,rank-8,1.0
3,79,Undirected,rank-8,153,rank-8,10.0
3,80,Undirected,rank-8,154,rank-8,3.0
3,87,Undirected,rank-8,155,rank-8,2.0
3,88,Undirected,rank-8,156,rank-8,3.0
3,90,Undirected,rank-8,157,rank-8,2.0
3,92,Undirected,rank-8,158,rank-8,2.0
3,93,Undirected,rank-8,159,rank-8,1.0
3,101,Undirected,rank-8,160,rank-8,3.0
3,102,Undirected,rank-8,161,rank-8,2.0
3,103,Undirected,rank-8,162,rank-8,6.0
3,104,Undirected,rank-8,163,rank-8,6.0
3,108,Undirected,rank-8,164,rank-8,2.0
3,111,Undirected,rank-8,165,rank-8,12.0
3,113,Undirected,rank-8,166,rank-8,2.0
3,115,Undirected,rank-8,167,rank-8,2.0
3,119,Undirected,rank-8,168,rank-8,16.0
3,121,Undirected,rank-8,169,rank-8,5.0
3,124,Undirected,rank-8,170,rank-8,10.0
3,125,Undirected,rank-8,171,rank-8,4.0
3,130,Undirected,rank-8,172,rank-8,5.0
3,131,Undirected,rank-8,173,rank-8,5.0
3,134,Undirected,rank-8,174,rank-8,3.0
3,138,Undirected,rank-8,175,rank-8,5.0
3,139,Undirected,rank-8,176,rank-8,1.0
4,13,Undirected,rank-8,177,rank-8,1.0
4,22,Undirected,rank-8,178,rank-8,3.0
4,38,Undirected,rank-8,179,rank-8,1.0
4,42,Undirected,rank-8,180,rank-8,15.0
4,49,Undirected,rank-8,181,rank-8,7.0
4,50,Undirected,rank-8,182,rank-8,16.0
4,58,Undirected,rank-8,183,rank-8,1.0
4,81,Undirected,rank-8,184,rank-8,4.0
4,82,Undirected,rank-8,185,rank-8,6.0
4,85,Undirected,rank-8,186,rank-8,3.0
4,99,Undirected,rank-8,187,rank-8,1.0
4,103,Undirected,rank-8,188,rank-8,1.0
4,109,Undirected,rank-8,189,rank-8,15.0
4,126,Undirected,rank-8,190,rank-8,14.0
4,130,Undirected,rank-8,191,rank-8,5.0
4,137,Undirected,rank-8,192,rank-8,4.0
5,7,Undirected,rank-8,193,rank-8,5.0
5,16,Undirected,rank-8,194,rank-8,5.0
5,26,Undirected,rank-8,195,rank-8,11.0
5,27,Undirected,rank-8,196,rank-8,2.0
5,34,Undirected,rank-8,197,rank-8,3.0
5,36,Undirected,rank-8,198,rank-8,15.0
5,44,Undirected,rank-8,199,rank-8,3.0
5,46,Undirected,rank-8,200,rank-8,11.0
5,49,Undirected,rank-8,201,rank-8,1.0
5,53,Undirected,rank-8,202,rank-8,9.0
5,54,Undirected,rank-8,203,rank-8,6.0
5,57,Undirected,rank-8,204,rank-8,16.0
5,60,Undirected,rank-8,205,rank-8,26.0
5,65,Undirected,rank-8,206,rank-8,13.0
5,66,Undirected,rank-8,207,rank-8,6.0
5,69,Undirected,rank-8,208,rank-8,3.0
5,70,Undirected,rank-8,209,rank-8,7.0
5,73,Undirected,rank-8,210,rank-8,3.0
5,75,Undirected,rank-8,211,rank-8,6.0
5,79,Undirected,rank-8,212,rank-8,2.0
5,80,Undirected,rank-8,213,rank-8,11.0
5,83,Undirected,rank-8,214,rank-8,3.0
5,90,Undirected,rank-8,215,rank-8,4.0
5,92,Undirected,rank-8,216,rank-8,16.0
5,102,Undirected,rank-8,217,rank-8,13.0
5,106,Undirected,rank-8,218,rank-8,1.0
5,107,Undirected,rank-8,219,rank-8,9.0
5,115,Undirected,rank-8,220,rank-8,8.0
5,117,Undirected,rank-8,221,rank-8,2.0
5,118,Undirected,rank-8,222,rank-8,8.0
5,127,Undirected,rank-8,223,rank-8,6.0
5,130,Undirected,rank-8,224,rank-8,8.0
5,131,Undirected,rank-8,225,rank-8,2.0
5,135,Undirected,rank-8,226,rank-8,4.0
5,139,Undirected,rank-8,227,rank-8,11.0
6,8,Undirected,rank-8,228,rank-8,2.0
6,11,Undirected,rank-8,229,rank-8,1.0
6,18,Undirected,rank-8,230,rank-8,4.0
6,25,Undirected,rank-8,231,rank-8,2.0
6,28,Undirected,rank-8,232,rank-8,2.0
6,55,Undirected,rank-8,233,rank-8,1.0
6,97,Undirected,rank-8,234,rank-8,4.0
6,99,Undirected,rank-8,235,rank-8,3.0
6,120,Undirected,rank-8,236,rank-8,1.0
6,123,Undirected,rank-8,237,rank-8,1.0
7,8,Undirected,rank-8,238,rank-8,1.0
7,10,Undirected,rank-8,239,rank-8,9.0
7,12,Undirected,rank-8,240,rank-8,1.0
7,13,Undirected,rank-8,241,rank-8,1.0
7,18,Undirected,rank-8,242,rank-8,3.0
7,20,Undirected,rank-8,243,rank-8,15.0
7,21,Undirected,rank-8,244,rank-8,3.0
7,27,Undirected,rank-8,245,rank-8,2.0
7,33,Undirected,rank-8,246,rank-8,2.0
7,34,Undirected,rank-8,247,rank-8,7.0
7,36,Undirected,rank-8,248,rank-8,11.0
7,38,Undirected,rank-8,249,rank-8,12.0
7,41,Undirected,rank-8,250,rank-8,1.0
7,44,Undirected,rank-8,251,rank-8,3.0
7,46,Undirected,rank-8,252,rank-8,1.0
7,47,Undirected,rank-8,253,rank-8,2.0
7,51,Undirected,rank-8,254,rank-8,8.0
7,52,Undirected,rank-8,255,rank-8,6.0
7,53,Undirected,rank-8,256,rank-8,1.0
7,54,Undirected,rank-8,257,rank-8,14.0
7,56,Undirected,rank-8,258,rank-8,14.0
7,58,Undirected,rank-8,259,rank-8,17.0
7,59,Undirected,rank-8,260,rank-8,5.0
7,65,Undirected,rank-8,261,rank-8,13.0
7,69,Undirected,rank-8,262,rank-8,3.0
7,70,Undirected,rank-8,263,rank-8,2.0
7,71,Undirected,rank-8,264,rank-8,2.0
7,72,Undirected,rank-8,265,rank-8,6.0
7,74,Undirected,rank-8,266,rank-8,4.0
7,75,Undirected,rank-8,267,rank-8,8.0
7,80,Undirected,rank-8,268,rank-8,9.0
7,88,Undirected,rank-8,269,rank-8,11.0
7,90,Undirected,rank-8,270,rank-8,6.0
7,92,Undirected,rank-8,271,rank-8,4.0
7,96,Undirected,rank-8,272,rank-8,9.0
7,99,Undirected,rank-8,273,rank-8,4.0
7,102,Undirected,rank-8,274,rank-8,2.0
7,106,Undirected,rank-8,275,rank-8,3.0
7,107,Undirected,rank-8,276,rank-8,5.0
7,110,Undirected,rank-8,277,rank-8,6.0
7,111,Undirected,rank-8,278,rank-8,7.0
7,112,Undirected,rank-8,279,rank-8,4.0
7,113,Undirected,rank-8,280,rank-8,6.0
7,118,Undirected,rank-8,281,rank-8,3.0
7,119,Undirected,rank-8,282,rank-8,4.0
7,122,Undirected,rank-8,283,rank-8,1.0
7,123,Undirected,rank-8,284,rank-8,7.0
7,124,Undirected,rank-8,285,rank-8,3.0
7,126,Undirected,rank-8,286,rank-8,2.0
7,130,Undirected,rank-8,287,rank-8,5.0
7,134,Undirected,rank-8,288,rank-8,11.0
7,135,Undirected,rank-8,289,rank-8,11.0
7,137,Undirected,rank-8,290,rank-8,1.0
7,139,Undirected,rank-8,291,rank-8,4.0
7,141,Undirected,rank-8,292,rank-8,4.0
7,142,Undirected,rank-8,293,rank-8,4.0
8,12,Undirected,rank-8,294,rank-8,1.0
8,18,Undirected,rank-8,295,rank-8,2.0
8,25,Undirected,rank-8,296,rank-8,2.0
8,35,Undirected,rank-8,297,rank-8,1.0
8,36,Undirected,rank-8,298,rank-8,2.0
8,46,Undirected,rank-8,299,rank-8,2.0
8,58,Undirected,rank-8,300,rank-8,4.0
8,67,Undirected,rank-8,301,rank-8,1.0
8,69,Undirected,rank-8,302,rank-8,1.0
8,73,Undirected,rank-8,303,rank-8,1.0
8,74,Undirected,rank-8,304,rank-8,3.0
8,80,Undirected,rank-8,305,rank-8,2.0
8,86,Undirected,rank-8,306,rank-8,1.0
8,88,Undirected,rank-8,307,rank-8,4.0
8,97,Undirected,rank-8,308,rank-8,2.0
8,106,Undirected,rank-8,309,rank-8,1.0
8,120,Undirected,rank-8,310,rank-8,1.0
8,122,Undirected,rank-8,311,rank-8,2.0
8,123,Undirected,rank-8,312,rank-8,1.0
8,130,Undirected,rank-8,313,rank-8,6.0
8,142,Undirected,rank-8,314,rank-8,2.0
9,20,Undirected,rank-8,315,rank-8,3.0
9,32,Undirected,rank-8,316,rank-8,5.0
9,35,Undirected,rank-8,317,rank-8,2.0
9,36,Undirected,rank-8,318,rank-8,4.0
9,43,Undirected,rank-8,319,rank-8,4.0
9,45,Undirected,rank-8,320,rank-8,1.0
9,53,Undirected,rank-8,321,rank-8,6.0
9,56,Undirected,rank-8,322,rank-8,1.0
9,58,Undirected,rank-8,323,rank-8,6.0
9,61,Undirected,rank-8,324,rank-8,3.0
9,67,Undirected,rank-8,325,rank-8,3.0
9,69,Undirected,rank-8,326,rank-8,3.0
9,70,Undirected,rank-8,327,rank-8,5.0
9,73,Undirected,rank-8,328,rank-8,10.0
9,80,Undirected,rank-8,329,rank-8,11.0
9,84,Undirected,rank-8,330,rank-8,1.0
9,86,Undirected,rank-8,331,rank-8,5.0
9,94,Undirected,rank-8,332,rank-8,6.0
9,106,Undirected,rank-8,333,rank-8,1.0
9,110,Undirected,rank-8,334,rank-8,3.0
9,112,Undirected,rank-8,335,rank-8,6.0
9,123,Undirected,rank-8,336,rank-8,4.0
9,129,Undirected,rank-8,337,rank-8,1.0
10,14,Undirected,rank-8,338,rank-8,2.0
10,17,Undirected,rank-8,339,rank-8,3.0
10,18,Undirected,rank-8,340,rank-8,2.0
10,20,Undirected,rank-8,341,rank-8,11.0
10,21,Undirected,rank-8,342,rank-8,2.0
10,36,Undirected,rank-8,343,rank-8,7.0
10,38,Undirected,rank-8,344,rank-8,10.0
10,39,Undirected,rank-8,345,rank-8,2.0
10,41,Undirected,rank-8,346,rank-8,1.0
10,42,Undirected,rank-8,347,rank-8,3.0
10,46,Undirected,rank-8,348,rank-8,1.0
10,47,Undirected,rank-8,349,rank-8,2.0
10,51,Undirected,rank-8,350,rank-8,5.0
10,52,Undirected,rank-8,351,rank-8,9.0
10,56,Undirected,rank-8,352,rank-8,15.0
10,58,Undirected,rank-8,353,rank-8,14.0
10,59,Undirected,rank-8,354,rank-8,5.0
10,71,Undirected,rank-8,355,rank-8,1.0
10,72,Undirected,rank-8,356,rank-8,10.0
10,80,Undirected,rank-8,357,rank-8,4.0
10,103,Undirected,rank-8,358,rank-8,5.0
10,110,Undirected,rank-8,359,rank-8,4.0
10,111,Undirected,rank-8,360,rank-8,10.0
10,113,Undirected,rank-8,361,rank-8,13.0
10,119,Undirected,rank-8,362,rank-8,6.0
10,124,Undirected,rank-8,363,rank-8,2.0
10,126,Undirected,rank-8,364,rank-8,4.0
10,130,Undirected,rank-8,365,rank-8,4.0
10,134,Undirected,rank-8,366,rank-8,12.0
10,136,Undirected,rank-8,367,rank-8,3.0
10,141,Undirected,rank-8,368,rank-8,4.0
10,142,Undirected,rank-8,369,rank-8,2.0
11,48,Undirected,rank-8,370,rank-8,2.0
11,64,Undirected,rank-8,371,rank-8,2.0
11,97,Undirected,rank-8,372,rank-8,4.0
11,120,Undirected,rank-8,373,rank-8,1.0
11,128,Undirected,rank-8,374,rank-8,2.0
11,132,Undirected,rank-8,375,rank-8,2.0
12,18,Undirected,rank-8,376,rank-8,1.0
12,25,Undirected,rank-8,377,rank-8,1.0
12,28,Undirected,rank-8,378,rank-8,1.0
12,33,Undirected,rank-8,379,rank-8,4.0
12,36,Undirected,rank-8,380,rank-8,2.0
12,46,Undirected,rank-8,381,rank-8,2.0
12,55,Undirected,rank-8,382,rank-8,2.0
12,58,Undirected,rank-8,383,rank-8,1.0
12,69,Undirected,rank-8,384,rank-8,1.0
12,74,Undirected,rank-8,385,rank-8,1.0
12,80,Undirected,rank-8,386,rank-8,1.0
12,88,Undirected,rank-8,387,rank-8,1.0
12,100,Undirected,rank-8,388,rank-8,1.0
12,106,Undirected,rank-8,389,rank-8,1.0
12,122,Undirected,rank-8,390,rank-8,1.0
12,123,Undirected,rank-8,391,rank-8,3.0
13,21,Undirected,rank-8,392,rank-8,3.0
13,22,Undirected,rank-8,393,rank-8,2.0
13,38,Undirected,rank-8,394,rank-8,4.0
13,42,Undirected,rank-8,395,rank-8,4.0
13,49,Undirected,rank-8,396,rank-8,1.0
13,50,Undirected,rank-8,397,rank-8,7.0
13,52,Undirected,rank-8,398,rank-8,2.0
13,56,Undirected,rank-8,399,rank-8,6.0
13,58,Undirected,rank-8,400,rank-8,3.0
13,59,Undirected,rank-8,401,rank-8,5.0
13,68,Undirected,rank-8,402,rank-8,1.0
13,71,Undirected,rank-8,403,rank-8,1.0
13,81,Undirected,rank-8,404,rank-8,2.0
13,85,Undirected,rank-8,405,rank-8,2.0
13,99,Undirected,rank-8,406,rank-8,4.0
13,103,Undirected,rank-8,407,rank-8,6.0
13,109,Undirected,rank-8,408,rank-8,2.0
13,110,Undirected,rank-8,409,rank-8,5.0
13,126,Undirected,rank-8,410,rank-8,6.0
14,15,Undirected,rank-8,411,rank-8,2.0
14,17,Undirected,rank-8,412,rank-8,10.0
14,24,Undirected,rank-8,413,rank-8,13.0
14,28,Undirected,rank-8,414,rank-8,1.0
14,29,Undirected,rank-8,415,rank-8,11.0
14,31,Undirected,rank-8,416,rank-8,6.0
14,38,Undirected,rank-8,417,rank-8,3.0
14,39,Undirected,rank-8,418,rank-8,4.0
14,40,Undirected,rank-8,419,rank-8,14.0
14,41,Undirected,rank-8,420,rank-8,5.0
14,47,Undirected,rank-8,421,rank-8,2.0
14,48,Undirected,rank-8,422,rank-8,8.0
14,51,Undirected,rank-8,423,rank-8,2.0
14,52,Undirected,rank-8,424,rank-8,6.0
14,63,Undirected,rank-8,425,rank-8,5.0
14,64,Undirected,rank-8,426,rank-8,4.0
14,71,Undirected,rank-8,427,rank-8,6.0
14,79,Undirected,rank-8,428,rank-8,2.0
14,87,Undirected,rank-8,429,rank-8,2.0
14,88,Undirected,rank-8,430,rank-8,1.0
14,103,Undirected,rank-8,431,rank-8,5.0
14,104,Undirected,rank-8,432,rank-8,2.0
14,105,Undirected,rank-8,433,rank-8,3.0
14,107,Undirected,rank-8,434,rank-8,8.0
14,108,Undirected,rank-8,435,rank-8,1.0
14,111,Undirected,rank-8,436,rank-8,7.0
14,113,Undirected,rank-8,437,rank-8,2.0
14,119,Undirected,rank-8,438,rank-8,9.0
14,124,Undirected,rank-8,439,rank-8,4.0
14,130,Undirected,rank-8,440,rank-8,5.0
14,131,Undirected,rank-8,441,rank-8,2.0
14,132,Undirected,rank-8,442,rank-8,7.0
14,138,Undirected,rank-8,443,rank-8,1.0
14,141,Undirected,rank-8,444,rank-8,5.0
15,17,Undirected,rank-8,445,rank-8,2.0
15,28,Undirected,rank-8,446,rank-8,1.0
15,38,Undirected,rank-8,447,rank-8,1.0
15,39,Undirected,rank-8,448,rank-8,3.0
15,52,Undirected,rank-8,449,rank-8,1.0
15,79,Undirected,rank-8,450,rank-8,8.0
15,87,Undirected,rank-8,451,rank-8,3.0
15,88,Undirected,rank-8,452,rank-8,1.0
15,101,Undirected,rank-8,453,rank-8,7.0
15,103,Undirected,rank-8,454,rank-8,2.0
15,104,Undirected,rank-8,455,rank-8,11.0
15,108,Undirected,rank-8,456,rank-8,3.0
15,111,Undirected,rank-8,457,rank-8,2.0
15,119,Undirected,rank-8,458,rank-8,2.0
15,124,Undirected,rank-8,459,rank-8,9.0
15,125,Undirected,rank-8,460,rank-8,6.0
15,131,Undirected,rank-8,461,rank-8,2.0
15,138,Undirected,rank-8,462,rank-8,4.0
16,25,Undirected,rank-8,463,rank-8,2.0
16,26,Undirected,rank-8,464,rank-8,3.0
16,32,Undirected,rank-8,465,rank-8,3.0
16,36,Undirected,rank-8,466,rank-8,2.0
16,43,Undirected,rank-8,467,rank-8,3.0
16,54,Undirected,rank-8,468,rank-8,12.0
16,57,Undirected,rank-8,469,rank-8,2.0
16,60,Undirected,rank-8,470,rank-8,5.0
16,61,Undirected,rank-8,471,rank-8,1.0
16,65,Undirected,rank-8,472,rank-8,4.0
16,73,Undirected,rank-8,473,rank-8,7.0
16,74,Undirected,rank-8,474,rank-8,12.0
16,75,Undirected,rank-8,475,rank-8,4.0
16,80,Undirected,rank-8,476,rank-8,3.0
16,98,Undirected,rank-8,477,rank-8,1.0
16,112,Undirected,rank-8,478,rank-8,11.0
16,122,Undirected,rank-8,479,rank-8,7.0
16,129,Undirected,rank-8,480,rank-8,2.0
16,139,Undirected,rank-8,481,rank-8,3.0
17,20,Undirected,rank-8,482,rank-8,5.0
17,24,Undirected,rank-8,483,rank-8,7.0
17,29,Undirected,rank-8,484,rank-8,8.0
17,33,Undirected,rank-8,485,rank-8,2.0
17,36,Undirected,rank-8,486,rank-8,5.0
17,38,Undirected,rank-8,487,rank-8,6.0
17,39,Undirected,rank-8,488,rank-8,8.0
17,40,Undirected,rank-8,489,rank-8,14.0
17,48,Undirected,rank-8,490,rank-8,7.0
17,51,Undirected,rank-8,491,rank-8,4.0
17,52,Undirected,rank-8,492,rank-8,6.0
17,56,Undirected,rank-8,493,rank-8,5.0
17,58,Undirected,rank-8,494,rank-8,5.0
17,63,Undirected,rank-8,495,rank-8,6.0
17,64,Undirected,rank-8,496,rank-8,3.0
17,87,Undirected,rank-8,497,rank-8,2.0
17,88,Undirected,rank-8,498,rank-8,5.0
17,95,Undirected,rank-8,499,rank-8,1.0
17,103,Undirected,rank-8,500,rank-8,6.0
17,104,Undirected,rank-8,501,rank-8,1.0
17,107,Undirected,rank-8,502,rank-8,12.0
17,108,Undirected,rank-8,503,rank-8,1.0
17,111,Undirected,rank-8,504,rank-8,14.0
17,113,Undirected,rank-8,505,rank-8,2.0
17,119,Undirected,rank-8,506,rank-8,14.0
17,121,Undirected,rank-8,507,rank-8,5.0
17,123,Undirected,rank-8,508,rank-8,2.0
17,124,Undirected,rank-8,509,rank-8,6.0
17,130,Undirected,rank-8,510,rank-8,4.0
17,131,Undirected,rank-8,511,rank-8,2.0
17,132,Undirected,rank-8,512,rank-8,8.0
17,134,Undirected,rank-8,513,rank-8,2.0
17,138,Undirected,rank-8,514,rank-8,3.0
18,20,Undirected,rank-8,515,rank-8,1.0
18,33,Undirected,rank-8,516,rank-8,1.0
18,36,Undirected,rank-8,517,rank-8,6.0
18,38,Undirected,rank-8,518,rank-8,2.0
18,46,Undirected,rank-8,519,rank-8,1.0
18,50,Undirected,rank-8,520,rank-8,2.0
18,56,Undirected,rank-8,521,rank-8,4.0
18,58,Undirected,rank-8,522,rank-8,3.0
18,69,Undirected,rank-8,523,rank-8,2.0
18,74,Undirected,rank-8,524,rank-8,2.0
18,80,Undirected,rank-8,525,rank-8,5.0
18,88,Undirected,rank-8,526,rank-8,7.0
18,97,Undirected,rank-8,527,rank-8,2.0
18,99,Undirected,rank-8,528,rank-8,2.0
18,106,Undirected,rank-8,529,rank-8,1.0
18,110,Undirected,rank-8,530,rank-8,1.0
18,112,Undirected,rank-8,531,rank-8,2.0
18,119,Undirected,rank-8,532,rank-8,4.0
18,120,Undirected,rank-8,533,rank-8,2.0
18,122,Undirected,rank-8,534,rank-8,1.0
18,123,Undirected,rank-8,535,rank-8,3.0
18,124,Undirected,rank-8,536,rank-8,6.0
18,130,Undirected,rank-8,537,rank-8,3.0
18,136,Undirected,rank-8,538,rank-8,1.0
18,141,Undirected,rank-8,539,rank-8,2.0
18,142,Undirected,rank-8,540,rank-8,5.0
19,37,Undirected,rank-8,541,rank-8,5.0
19,77,Undirected,rank-8,542,rank-8,3.0
19,101,Undirected,rank-8,543,rank-8,3.0
19,108,Undirected,rank-8,544,rank-8,3.0
19,114,Undirected,rank-8,545,rank-8,5.0
19,116,Undirected,rank-8,546,rank-8,6.0
19,125,Undirected,rank-8,547,rank-8,3.0
19,138,Undirected,rank-8,548,rank-8,3.0
20,21,Undirected,rank-8,549,rank-8,3.0
20,33,Undirected,rank-8,550,rank-8,6.0
20,36,Undirected,rank-8,551,rank-8,14.0
20,38,Undirected,rank-8,552,rank-8,13.0
20,47,Undirected,rank-8,553,rank-8,3.0
20,51,Undirected,rank-8,554,rank-8,8.0
20,52,Undirected,rank-8,555,rank-8,12.0
20,56,Undirected,rank-8,556,rank-8,20.0
20,58,Undirected,rank-8,557,rank-8,24.0
20,59,Undirected,rank-8,558,rank-8,6.0
